Block Type,96well,,,,,,,,,,,,,,,,,,,
Chemistry,SYBR_GREEN,,,,,,,,,,,,,,,,,,,
Experiment File Name,C:\Applied Biosystems\StepOne Software v2.3\experiments\UrbanCoral\UrbanPopgen_Plate6_6-30-23.eds,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2023-06-30 20:46:38 PM EDT,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,C_,C_ Mean,C_ SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,EXPFAIL
A1,Sample 1,A,UNKNOWN,SYBR,None,35.17692184,33.04076767,3.020978212,,,,FALSE,0.1,TRUE,3,31,,Y,N,N
A2,Sample 2,A,UNKNOWN,SYBR,None,27.46867561,27.18587494,0.399941891,,,,FALSE,0.1,TRUE,3,23,,N,N,N
A3,Sample 3,A,UNKNOWN,SYBR,None,28.42480278,28.49122238,0.093930155,,,,FALSE,0.1,TRUE,3,24,,N,N,N
A4,Sample 4,A,UNKNOWN,SYBR,None,28.4451046,28.00608826,0.620864213,,,,FALSE,0.1,TRUE,3,24,,Y,N,N
A5,Sample 5,A,UNKNOWN,SYBR,None,28.43499947,28.08061981,0.501168489,,,,FALSE,0.1,TRUE,3,24,,Y,N,N
A6,Sample 6,A,UNKNOWN,SYBR,None,25.7809639,25.51125526,0.381425619,,,,FALSE,0.1,TRUE,3,22,,N,N,N
A7,Sample 7,A,UNKNOWN,SYBR,None,19.50558662,19.45160675,0.076337717,,,,FALSE,0.1,TRUE,3,16,,N,N,N
A8,Sample 8,A,UNKNOWN,SYBR,None,25.00258064,24.90344238,0.140202671,,,,FALSE,0.1,TRUE,3,21,,N,N,N
A9,Sample 9,A,UNKNOWN,SYBR,None,20.85940552,20.57957077,0.395744741,,,,FALSE,0.1,TRUE,3,17,,N,N,N
A10,Sample 10,A,UNKNOWN,SYBR,None,23.02981758,22.83199501,0.279763371,,,,FALSE,0.1,TRUE,3,19,,N,N,N
A11,Sample 11,A,UNKNOWN,SYBR,None,24.61864662,24.56919479,0.069935448,,,,FALSE,0.1,TRUE,3,21,,N,N,N
A12,Sample 12,A,UNKNOWN,SYBR,None,29.37244797,29.37244797,,,,,FALSE,0.1,TRUE,3,25,,N,N,N
B1,Sample 1,A,UNKNOWN,SYBR,None,30.90461349,33.04076767,3.020978212,,,,FALSE,0.1,TRUE,3,26,,Y,N,N
B2,Sample 2,A,UNKNOWN,SYBR,None,26.90307236,27.18587494,0.399941891,,,,FALSE,0.1,TRUE,3,23,,N,N,N
B3,Sample 3,A,UNKNOWN,SYBR,None,28.55764008,28.49122238,0.093930155,,,,FALSE,0.1,TRUE,3,24,,N,N,N
B4,Sample 4,A,UNKNOWN,SYBR,None,27.56707001,28.00608826,0.620864213,,,,FALSE,0.1,TRUE,3,23,,Y,N,N
B5,Sample 5,A,UNKNOWN,SYBR,None,27.72624016,28.08061981,0.501168489,,,,FALSE,0.1,TRUE,3,24,,Y,N,N
B6,Sample 6,A,UNKNOWN,SYBR,None,25.24154663,25.51125526,0.381425619,,,,FALSE,0.1,TRUE,3,21,,N,N,N
B7,Sample 7,A,UNKNOWN,SYBR,None,19.39762878,19.45160675,0.076337717,,,,FALSE,0.1,TRUE,3,15,,N,N,N
B8,Sample 8,A,UNKNOWN,SYBR,None,24.80430412,24.90344238,0.140202671,,,,FALSE,0.1,TRUE,3,21,,N,N,N
B9,Sample 9,A,UNKNOWN,SYBR,None,20.29973793,20.57957077,0.395744741,,,,FALSE,0.1,TRUE,3,17,,N,N,N
B10,Sample 10,A,UNKNOWN,SYBR,None,22.63417244,22.83199501,0.279763371,,,,FALSE,0.1,TRUE,3,19,,N,N,N
B11,Sample 11,A,UNKNOWN,SYBR,None,24.51974297,24.56919479,0.069935448,,,,FALSE,0.1,TRUE,3,20,,N,N,N
B12,,A,NTC,SYBR,None,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N
C1,Sample 1,B,UNKNOWN,SYBR,None,21.60962868,21.58793449,0.030680208,,,,FALSE,0.1,TRUE,3,17,,N,N,N
C2,Sample 2,B,UNKNOWN,SYBR,None,21.33673859,21.35364342,0.023907041,,,,FALSE,0.1,TRUE,3,17,,N,N,N
C3,Sample 3,B,UNKNOWN,SYBR,None,21.90926361,21.92947197,0.028578935,,,,FALSE,0.1,TRUE,3,18,,N,N,N
C4,Sample 4,B,UNKNOWN,SYBR,None,21.78365707,21.81029129,0.037667818,,,,FALSE,0.1,TRUE,3,18,,N,N,N
C5,Sample 5,B,UNKNOWN,SYBR,None,21.96642113,21.92502213,0.05854838,,,,FALSE,0.1,TRUE,3,17,,N,N,N
C6,Sample 6,B,UNKNOWN,SYBR,None,29.9030571,29.71828079,0.26131317,,,,FALSE,0.1,TRUE,3,26,,N,N,N
C7,Sample 7,B,UNKNOWN,SYBR,None,22.46941376,22.48675919,0.024531489,,,,FALSE,0.1,TRUE,3,18,,N,N,N
C8,Sample 8,B,UNKNOWN,SYBR,None,21.50814629,21.49741745,0.015174214,,,,FALSE,0.1,TRUE,3,18,,N,N,N
C9,Sample 9,B,UNKNOWN,SYBR,None,33.2009964,33.2009964,,,,,FALSE,0.1,TRUE,3,30,,N,N,N
C10,Sample 10,B,UNKNOWN,SYBR,None,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,Y
C11,Sample 11,B,UNKNOWN,SYBR,None,32.97411346,32.97411346,,,,,FALSE,0.1,TRUE,3,29,,N,N,N
C12,Sample 12,B,UNKNOWN,SYBR,None,21.43878746,21.43878746,,,,,FALSE,0.1,TRUE,3,17,,N,N,N
D1,Sample 1,B,UNKNOWN,SYBR,None,21.56624031,21.58793449,0.030680208,,,,FALSE,0.1,TRUE,3,17,,N,N,N
D2,Sample 2,B,UNKNOWN,SYBR,None,21.37054825,21.35364342,0.023907041,,,,FALSE,0.1,TRUE,3,17,,N,N,N
D3,Sample 3,B,UNKNOWN,SYBR,None,21.94968033,21.92947197,0.028578935,,,,FALSE,0.1,TRUE,3,18,,N,N,N
D4,Sample 4,B,UNKNOWN,SYBR,None,21.83692741,21.81029129,0.037667818,,,,FALSE,0.1,TRUE,3,18,,N,N,N
D5,Sample 5,B,UNKNOWN,SYBR,None,21.88362122,21.92502213,0.05854838,,,,FALSE,0.1,TRUE,3,17,,N,N,N
D6,Sample 6,B,UNKNOWN,SYBR,None,29.53350449,29.71828079,0.26131317,,,,FALSE,0.1,TRUE,3,26,,N,N,N
